fecha,tipo,lat,lon,precio,superficie_total,superficie_cubierta,ambientes,barrio
2018-04-22,departamento,-34.554018299999996,-58.4600934,147000.0,51.0,47.0,,NUÑEZ
2018-04-22,departamento,-34.552268,-58.457598,380000.0,,68.0,3.0,NUÑEZ
2018-04-22,departamento,-34.552268,-58.457598,496200.0,,107.0,3.0,NUÑEZ
2018-04-22,departamento,-34.552268,-58.457598,506945.0,,107.0,3.0,NUÑEZ
2018-04-22,departamento,-34.552268,-58.457598,790000.0,,140.0,4.0,NUÑEZ
2018-04-23,departamento,-34.538273,-58.466813,220000.0,54.0,49.0,2.0,NUÑEZ
2018-04-24,departamento,-34.546126,-58.466156000000005,248000.0,,65.0,3.0,NUÑEZ
2018-04-24,departamento,-34.553467,-58.458256000000006,300000.0,99.0,92.0,4.0,NUÑEZ
2018-04-24,departamento,-34.54307,-58.46258589999999,140250.0,42.0,42.0,1.0,NUÑEZ
2018-04-25,departamento,-34.54307,-58.46258589999999,310200.0,94.0,94.0,3.0,NUÑEZ
2018-04-25,departamento,-34.54307,-58.46258589999999,198000.0,60.0,60.0,2.0,NUÑEZ
2018-04-25,departamento,-34.542750299999994,-58.46014520000001,1200000.0,340.0,290.0,4.0,NUÑEZ
2018-04-25,departamento,-34.542750299999994,-58.46014520000001,330000.0,82.0,62.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,272551.0,91.0,83.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,272551.0,91.0,83.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,297428.0,75.0,57.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,297428.0,75.0,57.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,290445.0,75.0,57.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,290445.0,75.0,57.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,394828.0,136.0,26.0,4.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,394828.0,136.0,26.0,4.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,377944.0,110.0,108.0,4.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,377944.0,110.0,108.0,4.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,330821.0,102.0,87.0,4.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,330821.0,102.0,87.0,4.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,352007.0,102.0,87.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,352007.0,102.0,87.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,405727.0,147.0,113.0,4.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,405727.0,147.0,113.0,4.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,357765.0,128.0,87.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,357765.0,128.0,87.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,280746.0,91.0,83.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,280746.0,91.0,83.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,276600.0,91.0,83.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,276600.0,91.0,83.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,276600.0,91.0,83.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,276600.0,91.0,83.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,267152.0,91.0,83.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,267152.0,91.0,83.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,274792.0,100.0,83.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,274792.0,100.0,83.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,260144.0,78.0,64.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,260144.0,78.0,64.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,256803.0,78.0,64.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,256803.0,78.0,64.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,253072.0,78.0,64.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,253072.0,78.0,64.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,229697.0,78.0,64.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,229697.0,78.0,64.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,226298.0,78.0,64.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,226298.0,78.0,64.0,3.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,142574.0,50.0,45.0,2.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,142574.0,50.0,45.0,2.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,133921.0,52.0,40.0,1.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,133921.0,52.0,40.0,1.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,187305.0,69.0,48.0,2.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,187305.0,69.0,48.0,2.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,145809.0,52.0,40.0,1.0,NUÑEZ
2018-04-25,departamento,-34.556262100000005,-58.4644622,145809.0,52.0,40.0,1.0,NUÑEZ
2018-04-25,departamento,-34.54307,-58.46258589999999,147000.0,45.0,45.0,1.0,NUÑEZ
2018-04-25,departamento,-34.54307,-58.46258589999999,145600.0,45.0,45.0,1.0,NUÑEZ
2018-04-25,departamento,-34.548666,-58.459151,515000.0,,234.0,5.0,NUÑEZ
2018-04-25,casa,-34.5518252,-58.461875899999995,648000.0,328.0,258.0,7.0,NUÑEZ
2018-04-25,departamento,-34.5447408956,-58.4632404692,155000.0,41.0,41.0,2.0,NUÑEZ
2018-04-26,departamento,-34.542750299999994,-58.46014520000001,170000.0,60.0,60.0,3.0,NUÑEZ
2018-04-26,departamento,-34.5518336,-58.4559588,209000.0,58.0,55.0,3.0,NUÑEZ
2018-04-26,local,-34.542750299999994,-58.46014520000001,,110.0,110.0,,NUÑEZ
2018-04-26,departamento,-34.549337,-58.457952,95000.0,31.0,31.0,1.0,NUÑEZ
2018-04-26,departamento,-34.5478849,-58.4678615,195000.0,60.0,56.0,3.0,NUÑEZ
2018-04-26,departamento,-34.55441879999999,-58.4675029,113000.0,37.0,32.0,,NUÑEZ
2018-04-26,departamento,-34.551778999999996,-58.4713,154000.0,41.0,35.0,1.0,NUÑEZ
2018-04-26,departamento,-34.55205,-58.471168000000006,164000.0,41.0,35.0,1.0,NUÑEZ
2018-04-26,departamento,-34.551988,-58.471277,154000.0,42.0,35.0,1.0,NUÑEZ
2018-04-26,departamento,-34.551970000000004,-58.47132,199000.0,51.0,35.0,1.0,NUÑEZ
2018-04-26,departamento,-34.552021,-58.47140600000001,164000.0,42.0,35.0,1.0,NUÑEZ
2018-04-26,departamento,-34.5525889926,-58.459917366899994,285000.0,76.0,76.0,3.0,NUÑEZ
2018-04-27,departamento,-34.54275131,-58.46014404,170000.0,56.0,56.0,2.0,NUÑEZ
2018-04-27,departamento,-34.5457433,-58.4590301,1683450.0,208.0,27.0,4.0,NUÑEZ
2018-04-27,departamento,-34.5457433,-58.4590301,421731.0,83.0,4.0,3.0,NUÑEZ
2018-04-27,departamento,-34.5522685,-58.457598600000004,497000.0,127.0,107.0,3.0,NUÑEZ
2018-04-27,departamento,-34.542750299999994,-58.46014520000001,200000.0,65.0,61.0,3.0,NUÑEZ
2018-04-27,departamento,-34.5502024642,-58.463731611099995,170000.0,62.0,62.0,1.0,NUÑEZ
2018-04-27,departamento,-34.542750299999994,-58.46014520000001,179000.0,60.0,60.0,3.0,NUÑEZ
2018-04-27,casa,-34.547805,-58.461675,1100000.0,855.0,560.0,12.0,NUÑEZ
2018-04-27,departamento,-34.554653,-58.467473999999996,115000.0,36.0,36.0,1.0,NUÑEZ
2018-04-28,departamento,-34.542750299999994,-58.46014520000001,167000.0,53.0,49.0,2.0,NUÑEZ
2018-04-28,departamento,-34.5517902,-58.4556885,209000.0,58.0,55.0,3.0,NUÑEZ
2018-04-28,departamento,-34.5448121,-58.4598162,330000.0,82.0,62.0,3.0,NUÑEZ
2018-04-28,departamento,-34.542911600000004,-58.462146499999996,620000.0,110.0,110.0,4.0,NUÑEZ
2018-04-28,ph,-34.5549112,-58.4720652,239000.0,82.0,14.0,3.0,NUÑEZ
2018-04-28,ph,-34.5549112,-58.4720652,239000.0,82.0,14.0,3.0,NUÑEZ
2018-04-28,departamento,-34.5396467,-58.472209899999996,310000.0,95.0,95.0,3.0,NUÑEZ
2018-04-28,departamento,-34.5517014,-58.455405500000005,209000.0,58.0,55.0,3.0,NUÑEZ
2018-04-28,departamento,-34.5412916,-58.464117599999994,,404.0,298.0,5.0,NUÑEZ
2018-04-28,ph,-34.551091,-58.467110999999996,179000.0,100.0,79.0,5.0,NUÑEZ
2018-04-29,departamento,-34.55337997,-58.4583068087,245000.0,94.0,67.0,,NUÑEZ
2018-04-29,departamento,-34.552748,-58.45760799999999,510000.0,127.0,107.0,3.0,NUÑEZ
2018-04-29,departamento,-34.546783000000005,-58.468295999999995,78000.0,32.0,32.0,2.0,NUÑEZ
2017-11-01,departamento,-34.5829542,-58.405725,130000.0,32.0,29.0,1.0,PALERMO
2017-11-01,departamento,-34.59028920000001,-58.42018670000001,220000.0,81.0,,,PALERMO
2017-11-01,departamento,-34.5704089826,-58.4423588339,335000.0,115.0,75.0,2.0,PALERMO
2017-11-01,departamento,-34.5877212107,-58.434433131800006,85000.0,31.0,28.0,1.0,PALERMO
2017-11-01,departamento,-34.5777614,-58.42432289999999,970000.0,170.0,170.0,4.0,PALERMO
2017-11-01,departamento,-34.571571899999995,-58.431866799999995,148000.0,,34.0,,PALERMO
2017-11-01,local,-34.5668188,-58.433075300000006,220000.0,,38.0,,PALERMO
2017-11-02,departamento,-34.58168,-58.4226095,289830.34,118.0,,2.0,PALERMO
2017-11-02,departamento,-34.596321200000006,-58.4223045,103800.0,33.0,30.0,,PALERMO
2017-11-02,departamento,-34.596321200000006,-58.4223045,123600.0,48.0,25.0,,PALERMO
2017-11-02,casa,-34.590434,-58.430758600000004,980000.0,300.0,244.0,5.0,PALERMO
2017-11-03,departamento,-34.5770616,-58.40256949999999,460000.0,81.0,81.0,2.0,PALERMO
2017-11-03,departamento,-34.5907748,-58.417286399999995,169000.0,59.0,55.0,2.0,PALERMO
2017-11-03,departamento,-34.5944496706,-58.4298793228,345000.0,132.0,124.0,4.0,PALERMO
2017-11-03,departamento,-34.5901194,-58.4321836,140000.0,38.0,38.0,1.0,PALERMO
2017-11-03,departamento,-34.5800611977,-58.4052252101,950000.0,180.0,165.0,3.0,PALERMO
2017-11-03,departamento,-34.585784999999994,-58.42383639999999,107000.0,33.0,30.0,1.0,PALERMO
2017-11-03,departamento,-34.5687369,-58.4437274,148000.0,49.0,46.0,2.0,PALERMO
2017-11-04,departamento,-34.596423,-58.422256999999995,148700.0,45.0,39.0,2.0,PALERMO
2017-11-04,departamento,-34.596423,-58.422256999999995,107400.0,32.0,28.0,1.0,PALERMO
2017-11-04,departamento,-34.5889924,-58.43804229999999,421933.0,11399.0,9881.0,,PALERMO
2017-11-04,departamento,-34.5890239,-58.4297385,185000.0,60.0,60.0,,PALERMO
2017-11-04,departamento,-34.587022499999996,-58.4136544,232000.0,61.0,59.0,,PALERMO
2017-11-04,departamento,-34.587022499999996,-58.4136544,110962.0,28.0,27.0,,PALERMO
2017-11-04,departamento,-34.5777804,-58.412467299999996,560000.0,118.0,109.0,4.0,PALERMO
2017-11-04,ph,-34.592738700000005,-58.4303576,590000.0,200.0,160.0,4.0,PALERMO
2017-11-04,departamento,-34.572545700000006,-58.4330562,310000.0,66.0,60.0,,PALERMO
2017-11-04,ph,-34.5800279,-58.4100586,220000.0,71.0,63.0,2.0,PALERMO
2017-11-04,departamento,-34.5767609,-58.4108926,,489.0,466.0,5.0,PALERMO
2017-11-04,casa,-34.56743779999999,-58.443760100000006,4900000.0,500.0,500.0,,PALERMO
2017-11-04,departamento,-34.5771832501,-58.4381774956,220000.0,51.0,45.0,2.0,PALERMO
2017-11-05,departamento,-34.583192,-58.441621999999995,224300.0,89.0,71.0,3.0,PALERMO
2017-11-05,casa,-34.5841635938,-58.4402156153,380000.0,124.0,124.0,,PALERMO
2017-11-05,casa,-34.5841635938,-58.4402156153,380000.0,124.0,124.0,,PALERMO
2017-11-05,departamento,-34.5772776,-58.41201360000001,585000.0,163.0,155.0,6.0,PALERMO
2017-11-07,departamento,-34.587882,-58.4140868,215000.0,80.0,62.0,4.0,PALERMO
2017-11-07,departamento,-34.56676746,-58.435874516300004,430000.0,165.0,165.0,,PALERMO
2017-11-07,departamento,-34.5785701,-58.4133512,850000.0,208.0,187.0,5.0,PALERMO
2017-11-07,departamento,-34.572042700000004,-58.432984499999996,340000.0,102.0,88.0,4.0,PALERMO
2017-11-07,departamento,-34.5802353507,-58.423155854499996,200000.0,75.0,67.0,3.0,PALERMO
2017-11-08,departamento,-34.571149600000005,-58.4232966,775000.0,114.0,114.0,3.0,PALERMO
2017-11-08,departamento,-34.575508,-58.422291599999994,580000.0,85.0,85.0,3.0,PALERMO
2017-11-08,departamento,-34.5781356,-58.4079255,1950000.0,312.0,312.0,9.0,PALERMO
2017-11-08,departamento,-34.5776471,-58.4060644,3000000.0,315.0,280.0,4.0,PALERMO
2017-11-08,departamento,-34.5877806,-58.412384499999995,620000.0,277.0,150.0,4.0,PALERMO
2017-11-08,departamento,-34.5811363,-58.44041070000001,115000.0,30.0,30.0,1.0,PALERMO
2017-11-08,departamento,-34.5800658,-58.425206499999994,85000.0,33.0,30.0,1.0,PALERMO
2017-11-08,departamento,-34.571149600000005,-58.4232966,235000.0,90.0,90.0,3.0,PALERMO
2017-11-08,departamento,-34.5767609,-58.4108926,,491.0,474.0,7.0,PALERMO
2017-11-08,departamento,-34.5762972,-58.419996499999996,1420000.0,472.0,330.0,5.0,PALERMO
2017-11-08,local,-34.5921023,-58.433361700000006,290000.0,70.0,70.0,,PALERMO
2017-11-08,departamento,-34.5642487,-58.435488600000006,950000.0,201.0,201.0,4.0,PALERMO
2017-11-08,departamento,-34.5869467,-58.418766299999994,370000.0,138.0,121.0,5.0,PALERMO
2017-11-08,ph,-34.5854075,-58.4345841,155000.0,64.0,57.0,2.0,PALERMO
2017-11-08,departamento,-34.571775099999996,-58.429373899999995,350000.0,81.0,60.0,2.0,PALERMO
2017-11-08,departamento,-34.5785739,-58.437569999999994,230000.0,51.0,48.0,1.0,PALERMO
2017-11-08,departamento,-34.58742279999999,-58.409048999999996,268000.0,52.0,45.0,2.0,PALERMO
2017-11-08,departamento,-34.58742279999999,-58.409048999999996,170000.0,33.0,29.0,1.0,PALERMO
2017-11-08,departamento,-34.58742279999999,-58.409048999999996,168000.0,32.0,28.0,1.0,PALERMO
2017-11-08,departamento,-34.5871645,-58.4087779,340000.0,84.0,84.0,2.0,PALERMO
2017-11-08,departamento,-34.5884352,-58.4333917,85000.0,36.0,36.0,2.0,PALERMO
2017-11-08,departamento,-34.5793526,-58.408738199999995,180000.0,38.0,,2.0,PALERMO
2017-11-09,departamento,-34.5647325,-58.441252799999994,788000.0,367.0,274.0,5.0,PALERMO
2017-11-09,departamento,-34.571149600000005,-58.4232966,230000.0,51.0,48.0,1.0,PALERMO
2017-11-09,departamento,-34.5804944,-58.43231020000001,141289.0,44.0,38.0,1.0,PALERMO
2017-11-09,departamento,-34.5804944,-58.43231020000001,,44.0,39.0,1.0,PALERMO
2017-11-09,departamento,-34.5804944,-58.43231020000001,199510.0,64.0,55.0,2.0,PALERMO
2017-11-09,departamento,-34.5736055163,-58.420614391,449000.0,124.0,119.0,4.0,PALERMO
2017-11-09,departamento,-34.5804944,-58.43231020000001,142425.0,44.0,39.0,1.0,PALERMO
2017-11-09,departamento,-34.5804944,-58.43231020000001,,44.0,38.0,1.0,PALERMO
2017-11-09,departamento,-34.5804944,-58.43231020000001,,44.0,39.0,1.0,PALERMO
2017-11-09,departamento,-34.5804944,-58.43231020000001,,58.0,55.0,2.0,PALERMO
2017-11-09,departamento,-34.5804944,-58.43231020000001,,44.0,38.0,1.0,PALERMO
2017-11-09,departamento,-34.5804944,-58.43231020000001,,58.0,55.0,2.0,PALERMO
2017-11-09,departamento,-34.5804944,-58.43231020000001,153640.0,43.0,37.0,1.0,PALERMO
2017-11-09,departamento,-34.5804944,-58.43231020000001,160402.0,45.0,31.0,1.0,PALERMO
2017-11-09,departamento,-34.5804944,-58.43231020000001,192392.0,55.0,52.0,2.0,PALERMO
2017-11-09,departamento,-34.5804944,-58.43231020000001,238031.0,65.0,42.0,2.0,PALERMO
2017-11-09,departamento,-34.5804944,-58.43231020000001,114318.0,32.0,32.0,1.0,PALERMO
2017-11-09,departamento,-34.5804944,-58.43231020000001,298351.0,101.0,60.0,2.0,PALERMO
2017-11-09,departamento,-34.5804944,-58.43231020000001,319256.0,88.0,62.0,2.0,PALERMO
2017-11-09,departamento,-34.5864136,-58.41407220000001,495000.0,182.0,182.0,,PALERMO
2017-11-09,departamento,-34.591831899999995,-58.42606329999999,118000.0,39.0,36.0,1.0,PALERMO
2017-11-09,departamento,-34.58295570000001,-58.434292799999994,189000.0,46.0,43.0,1.0,PALERMO
2017-11-09,departamento,-34.5815068646,-58.410808490200004,208000.0,67.0,29.0,1.0,PALERMO
2017-11-09,departamento,-34.5815068646,-58.410808490200004,208000.0,67.0,29.0,1.0,PALERMO
2017-11-09,departamento,-34.5684088,-58.430704799999994,252000.0,74.0,74.0,3.0,PALERMO
2017-11-10,departamento,-34.5798068237,-58.406001716300004,950000.0,185.0,166.0,4.0,PALERMO
2017-11-10,departamento,-34.5807541,-58.398440599999994,1250000.0,238.0,238.0,6.0,PALERMO
2017-11-10,departamento,-34.5801704308,-58.405003638100006,1200000.0,405.0,365.0,9.0,PALERMO
2017-11-10,departamento,-34.589358000000004,-58.41532420000001,650000.0,231.0,192.0,6.0,PALERMO
2017-11-10,departamento,-34.591794,-58.41832900000001,620000.0,,135.0,1.0,PALERMO
2017-11-10,departamento,-34.581534999999995,-58.414823999999996,489000.0,126.0,113.0,4.0,PALERMO
2017-11-10,departamento,-34.581472,-58.405902000000005,790000.0,268.0,215.0,4.0,PALERMO
2017-11-10,ph,-34.579783,-58.429477,660000.0,255.0,255.0,6.0,PALERMO
2017-11-10,departamento,-34.5683865,-58.443829799999996,148000.0,49.0,46.0,2.0,PALERMO
2017-11-10,departamento,-34.574572499999995,-58.419291099999995,75000.0,22.0,22.0,1.0,PALERMO
2017-11-11,departamento,-34.589688200000005,-58.422870700000004,88900.0,30.0,27.0,1.0,PALERMO
2017-11-11,departamento,-34.5657251,-58.43327579999999,890000.0,300.0,300.0,5.0,PALERMO
2017-11-12,departamento,-34.5741514,-58.4201495,1200000.0,310.0,310.0,6.0,PALERMO
2017-11-13,departamento,-34.5767824,-58.423781700000006,630000.0,108.0,98.0,,PALERMO
2017-11-13,departamento,-34.57584,-58.433937,126270.0,38.0,32.0,1.0,PALERMO
2017-11-13,departamento,-34.57584,-58.433937,198120.0,53.0,37.0,2.0,PALERMO
2017-11-13,departamento,-34.5804,-58.416157,900000.0,,175.0,4.0,PALERMO
2017-11-14,departamento,-34.5829231,-58.4209914,169000.0,50.0,43.0,2.0,PALERMO
2017-11-14,departamento,-34.58812460000001,-58.4117666,229000.0,75.0,75.0,4.0,PALERMO
2017-11-14,departamento,-34.572404299999995,-58.4337231,141000.0,50.0,50.0,3.0,PALERMO
2017-11-14,departamento,-34.5869467,-58.418766299999994,435000.0,106.0,78.0,4.0,PALERMO
2017-11-14,departamento,-34.5821145,-58.41051070000001,439000.0,137.0,118.0,5.0,PALERMO
2017-11-14,departamento,-34.5805352,-58.4162726,900000.0,200.0,200.0,4.0,PALERMO
2017-11-14,departamento,-34.5729719,-58.4191817,1700000.0,405.0,379.0,5.0,PALERMO
2017-11-14,departamento,-34.5772777,-58.4390262,260000.0,47.0,45.0,2.0,PALERMO
2017-11-14,departamento,-34.586042999600004,-58.4146706158,475000.0,182.0,182.0,6.0,PALERMO
2017-11-14,departamento,-34.5777804,-58.412467299999996,560000.0,146.0,135.0,4.0,PALERMO
2017-11-14,casa,-34.59245631,-58.425409253999995,950000.0,340.0,,5.0,PALERMO
2017-11-14,casa,-34.5923352,-58.425343700000006,890000.0,550.0,450.0,6.0,PALERMO
2017-11-14,casa,-34.595499200000006,-58.421328,580000.0,,145.0,6.0,PALERMO
2017-11-14,casa,-34.589750099999996,-58.4285985,4700000.0,,185.0,,PALERMO
2017-11-14,casa,-34.592775200000005,-58.42418589999999,680000.0,260.0,200.0,6.0,PALERMO
2017-11-14,departamento,-34.569461,-58.441191700000005,680000.0,287.0,239.0,6.0,PALERMO
2017-11-14,departamento,-34.585042200000004,-58.41826170000001,795000.0,231.0,220.0,5.0,PALERMO
2017-11-14,departamento,-34.585042200000004,-58.41826170000001,795000.0,231.0,220.0,4.0,PALERMO
2017-11-14,departamento,-34.5660001,-58.4339419,890000.0,300.0,300.0,5.0,PALERMO
2017-11-14,local,-34.5823412,-58.4351162,2200000.0,700.0,,,PALERMO
2017-11-14,departamento,-34.5670991106,-58.43543067979999,600000.0,171.0,158.0,5.0,PALERMO
2017-11-14,departamento,-34.5941034,-58.4145459,250000.0,84.0,78.0,3.0,PALERMO
2017-11-14,departamento,-34.5680349,-58.43612950000001,275000.0,84.0,68.0,3.0,PALERMO
2017-11-15,casa,-34.5788821,-58.3995622,3400000.0,514.0,514.0,,PALERMO
2017-11-15,departamento,-34.5755469,-58.4215691,1100000.0,155.0,150.0,4.0,PALERMO
2017-11-15,casa,-34.5804578,-58.40109449999999,4000000.0,330.0,330.0,,PALERMO
2017-11-15,departamento,-34.571149600000005,-58.4232966,320000.0,116.0,105.0,5.0,PALERMO
2017-11-15,departamento,-34.571149600000005,-58.4232966,320000.0,116.0,105.0,4.0,PALERMO
2017-11-15,departamento,-34.580974,-58.434423100000004,260000.0,85.0,85.0,3.0,PALERMO
2017-11-15,departamento,-34.570310172199996,-58.4332082228,143000.0,37.0,33.0,1.0,PALERMO
2017-11-15,departamento,-34.570310172199996,-58.4332082228,145000.0,36.0,33.0,1.0,PALERMO
2017-11-15,departamento,-34.5708049,-58.4328649,228000.0,69.0,46.0,2.0,PALERMO
2017-11-15,departamento,-34.5708049,-58.4328649,247000.0,56.0,47.0,2.0,PALERMO
2017-11-15,departamento,-34.5708049,-58.4328649,216000.0,49.0,42.0,2.0,PALERMO
2017-11-15,departamento,-34.5706902119,-58.432523399,232000.0,53.0,49.0,2.0,PALERMO
2017-11-15,departamento,-34.577553960900005,-58.4133719709,850000.0,243.0,223.0,5.0,PALERMO
2017-11-15,departamento,-34.5848921079,-58.4178702772,450000.0,183.0,163.0,4.0,PALERMO
2017-11-15,departamento,-34.5671554,-58.437324100000005,139000.0,39.0,35.0,1.0,PALERMO
2017-11-15,ph,-34.5880919,-58.4184615,570000.0,191.0,177.0,6.0,PALERMO
2017-11-15,departamento,-34.5794963,-58.4309252,199000.0,70.0,70.0,,PALERMO
2017-11-15,departamento,-34.5801305,-58.4041394,945000.0,176.0,155.0,4.0,PALERMO
2017-11-15,departamento,-34.5872404,-58.4280924,159000.0,58.0,44.0,3.0,PALERMO
2017-11-15,departamento,-34.579364500000004,-58.4291664,280000.0,64.0,58.0,3.0,PALERMO
2017-11-16,departamento,-34.5864136,-58.41407220000001,475000.0,197.0,182.0,6.0,PALERMO
2017-11-16,local,-34.570267,-58.432697999999995,690000.0,185.0,185.0,,PALERMO
2017-11-16,departamento,-34.590025,-58.411637,1500000.0,230.0,121.0,4.0,PALERMO
2017-11-16,departamento,-34.591041965900004,-58.4120535159,235000.0,82.0,82.0,3.0,PALERMO
2017-11-17,departamento,-34.5804008,-58.4161576,900000.0,199.0,176.0,4.0,PALERMO
2017-11-17,departamento,-34.594653799999996,-58.4143368,233500.0,90.0,90.0,3.0,PALERMO
2017-11-17,departamento,-34.574546600000005,-58.441408900000006,195129.0,67.0,61.0,3.0,PALERMO
2017-11-17,departamento,-34.574546600000005,-58.441408900000006,229112.0,78.0,64.0,3.0,PALERMO
2017-11-17,departamento,-34.574546600000005,-58.441408900000006,110830.0,38.0,35.0,1.0,PALERMO
2017-11-17,departamento,-34.574546600000005,-58.441408900000006,412873.0,151.0,64.0,3.0,PALERMO
2017-11-17,departamento,-34.5771842,-58.4022149,1050000.0,233.0,210.0,6.0,PALERMO
2017-11-17,departamento,-34.5902229,-58.4361978,115000.0,40.0,34.0,1.0,PALERMO
2017-11-18,departamento,-34.596423,-58.422256999999995,105700.0,3214.0,2985.0,1.0,PALERMO
2017-11-18,departamento,-34.596423,-58.422256999999995,148700.0,45.0,39.0,2.0,PALERMO
2017-11-18,departamento,-34.596423,-58.422256999999995,148700.0,45.0,39.0,2.0,PALERMO
2017-11-18,departamento,-34.596423,-58.422256999999995,111700.0,32.0,29.0,2.0,PALERMO
2017-11-18,departamento,-34.579907,-58.42389300000001,269000.0,98.0,98.0,5.0,PALERMO
2017-11-18,local,-34.5977346,-58.415982299999996,173000.0,53.0,53.0,,PALERMO
2017-11-18,local,-34.589712899999995,-58.4221287,130000.0,33.0,33.0,,PALERMO
